Charades_v1_480,Q18ZQ.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,DZDD2.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,MPBM1.mp4, 480x360 [SAR 1:1 DAR 4:3], 30 fps, 44100 Hz
Charades_v1_480,Z9THH.mp4, 480x270 [SAR 1:1 DAR 16:9], 14.99 fps, 44100 Hz
Charades_v1_480,M7KH7.mp4, 480x270 [SAR 1:1 DAR 16:9], 23.98 fps, 48000 Hz
Charades_v1_480,OJIEC.mp4, 270x480 [SAR 1216:1215 DAR 76:135], 24 fps, 44100 Hz
Charades_v1_480,Q0OEU.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.80 fps, 44100 Hz
Charades_v1_480,47DR8.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,FR4K2.mp4, 270x480, 30 fps, 48000 Hz
Charades_v1_480,CGLK6.mp4, 480x272 [SAR 2159:2160 DAR 127:72], 27.48 fps, 44100 Hz
Charades_v1_480,B32CU.mp4, 320x480 [SAR 1:1 DAR 2:3], 6 fps, 44100 Hz
Charades_v1_480,KQT19.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,09F15.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 48000 Hz
Charades_v1_480,EOA7I.mp4, 480x270 [SAR 1:1 DAR 16:9], 25 fps, 44100 Hz
Charades_v1_480,SOR8E.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,W3Y5Q.mp4, 360x480 [SAR 1:1 DAR 3:4], 24.07 fps, 44100 Hz
Charades_v1_480,J4RPL.mp4, 480x270 [SAR 1281:1280 DAR 427:240], 29.97 fps, 44100 Hz
Charades_v1_480,DFJ3N.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,IEXTB.mp4, 480x360 [SAR 1:1 DAR 4:3], 30.01 fps, 44100 Hz
Charades_v1_480,8K0Y5.mp4, 480x270 [SAR 1:1 DAR 16:9], 24 fps, 44100 Hz
Charades_v1_480,RF3EW.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,EO3G8.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.25 fps, 44100 Hz
Charades_v1_480,MYBRN.mp4, 270x480 [SAR 406:405 DAR 203:360], 16.64 fps, 44100 Hz
Charades_v1_480,LYO14.mp4, 480x360 [SAR 1:1 DAR 4:3], 30 fps, 44100 Hz
Charades_v1_480,6PST8.mp4, 360x480 [SAR 1:1 DAR 3:4], 24.77 fps, 44100 Hz
Charades_v1_480,YMD74.mp4, 270x480 [SAR 1:1 DAR 9:16], 15 fps, 44100 Hz
Charades_v1_480,IFQS1.mp4, 480x270 [SAR 1:1 DAR 16:9], 24 fps, 44100 Hz
Charades_v1_480,136V6.mp4, 480x360 [SAR 1:1 DAR 4:3], 30 fps, 48000 Hz
Charades_v1_480,ZJRCS.mp4, 480x360 [SAR 1:1 DAR 4:3], 30 fps, 44100 Hz
Charades_v1_480,3L3LC.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,0UK3H.mp4, 320x480 [SAR 1:1 DAR 2:3], 16.64 fps, 44100 Hz
Charades_v1_480,SXMII.mp4, 480x270 [SAR 1:1 DAR 16:9], 16.64 fps, 44100 Hz
Charades_v1_480,55OAL.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,3H4E2.mp4, 270x480 [SAR 406:405 DAR 203:360], 29.69 fps, 44100 Hz
Charades_v1_480,GOWDG.mp4, 480x360 [SAR 1:1 DAR 4:3], 30 fps, 44100 Hz
Charades_v1_480,EO6OI.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,H5TGJ.mp4, 360x480 [SAR 1:1 DAR 3:4], 25 fps, 44100 Hz
Charades_v1_480,0I0FX.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,IV7IZ.mp4, 360x480 [SAR 1:1 DAR 3:4], 24.04 fps, 44100 Hz
Charades_v1_480,DV31C.mp4, 480x360 [SAR 1:1 DAR 4:3], 10 fps, 44100 Hz
Charades_v1_480,WX7AG.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,A9YQJ.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.92 fps, 44100 Hz
Charades_v1_480,XO9O3.mp4, 360x480 [SAR 1:1 DAR 3:4], 30 fps, 44100 Hz
Charades_v1_480,RO8N5.mp4, 480x270 [SAR 1:1 DAR 16:9], 25 fps, 44100 Hz
Charades_v1_480,9J166.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,JT6DX.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,DPBI3.mp4, 480x270 [SAR 1:1 DAR 16:9], 30.02 fps, 48000 Hz
Charades_v1_480,5EDX4.mp4, 480x270, 29.97 fps, 44100 Hz
Charades_v1_480,I6NJ6.mp4, 270x480, 30 fps, 48000 Hz
Charades_v1_480,P36YW.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,5AYUN.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,LWEPB.mp4, 480x270 [SAR 1:1 DAR 16:9], 25 fps, 44100 Hz
Charades_v1_480,3YC35.mp4, 270x480 [SAR 406:405 DAR 203:360], 11.03 fps, 44100 Hz
Charades_v1_480,V3LMY.mp4, 480x270, 29.97 fps, 44100 Hz
Charades_v1_480,RG0JH.mp4, 320x480 [SAR 1:1 DAR 2:3], 16.64 fps, 44100 Hz
Charades_v1_480,JPUUF.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,Y50QF.mp4, 320x480 [SAR 1:1 DAR 2:3], 6.13 fps, 44100 Hz
Charades_v1_480,M4FW0.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.86 fps, 44100 Hz
Charades_v1_480,1XFP6.mp4, 480x268 [SAR 268:267 DAR 160:89], 30 fps, 44100 Hz
Charades_v1_480,A5PL0.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,NY5R2.mp4, 480x270 [SAR 1:1 DAR 16:9], 24 fps, 44100 Hz
Charades_v1_480,TANH9.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,KJK56.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,C6INR.mp4, 480x270 [SAR 1281:1280 DAR 427:240], 29.97 fps, 44100 Hz
Charades_v1_480,J1EA0.mp4, 480x270, 29.97 fps, 44100 Hz
Charades_v1_480,SZTNV.mp4, 360x480 [SAR 1:1 DAR 3:4], 25 fps, 44100 Hz
Charades_v1_480,RSWXX.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,7ZTGM.mp4, 360x480 [SAR 1:1 DAR 3:4], 25 fps, 44100 Hz
Charades_v1_480,AY5CS.mp4, 480x360 [SAR 1:1 DAR 4:3], 30 fps, 44100 Hz
Charades_v1_480,JIUH7.mp4, 320x480 [SAR 1:1 DAR 2:3], 30 fps, 44100 Hz
Charades_v1_480,V8H9M.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,6SY23.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,3B97C.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,0O36O.mp4, 270x480 [SAR 406:405 DAR 203:360], 24.02 fps, 44100 Hz
Charades_v1_480,9JIHR.mp4, 270x480 [SAR 1:1 DAR 9:16], 29.97 fps, 44100 Hz
Charades_v1_480,4MUXJ.mp4, 480x270 [SAR 1:1 DAR 16:9], 25 fps, 44100 Hz
Charades_v1_480,417RA.mp4, 480x270 [SAR 1281:1280 DAR 427:240], 29.97 fps, 44100 Hz
Charades_v1_480,83JOK.mp4, 270x480 [SAR 1216:1215 DAR 76:135], 30 fps, 44100 Hz
Charades_v1_480,HRR0X.mp4, 320x480 [SAR 1:1 DAR 2:3], 12 fps, 44100 Hz
Charades_v1_480,508GC.mp4, 480x360, 24 fps, 48000 Hz
Charades_v1_480,60XA3.mp4, 270x480 [SAR 1:1 DAR 9:16], 20.42 fps, 48000 Hz
Charades_v1_480,WBX8F.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.51 fps, 44100 Hz
Charades_v1_480,HKSI2.mp4, 480x360, 24 fps, 48000 Hz
Charades_v1_480,38ZFZ.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,3ZHEX.mp4, 360x480 [SAR 1:1 DAR 3:4], 24.30 fps, 44100 Hz
Charades_v1_480,DWIS8.mp4, 360x480 [SAR 1:1 DAR 3:4], 30 fps, 44100 Hz
Charades_v1_480,SJJ35.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,F1VEE.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,GD9BQ.mp4, 270x480 [SAR 406:405 DAR 203:360], 23.98 fps, 44100 Hz
Charades_v1_480,E184J.mp4, 270x480 [SAR 1:1 DAR 9:16], 29.97 fps, 44100 Hz
Charades_v1_480,6HR54.mp4, 270x480 [SAR 406:405 DAR 203:360], 12 fps, 44100 Hz
Charades_v1_480,07RDG.mp4, 392x480 [SAR 540:539 DAR 9:11], 10.24 fps, 44100 Hz
Charades_v1_480,ICXAE.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,MI76A.mp4, 480x270 [SAR 1:1 DAR 16:9], 25 fps, 44100 Hz
Charades_v1_480,98GQH.mp4, 360x480 [SAR 1:1 DAR 3:4], 30 fps, 44100 Hz
Charades_v1_480,8ASRQ.mp4, 270x480 [SAR 406:405 DAR 203:360], 29.88 fps, 44100 Hz
Charades_v1_480,0GFE8.mp4, 360x480 [SAR 1:1 DAR 3:4], 27.51 fps, 44100 Hz
Charades_v1_480,HGXRQ.mp4, 480x360 [SAR 1:1 DAR 4:3], 30 fps, 44100 Hz
Charades_v1_480,HCSPE.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,HIOY0.mp4, 270x480 [SAR 406:405 DAR 203:360], 30 fps, 44100 Hz
Charades_v1_480,87Y64.mp4, 480x360 [SAR 1:1 DAR 4:3], 30 fps, 44100 Hz
Charades_v1_480,YH85Z.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,003WS.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.65 fps, 44100 Hz
Charades_v1_480,ITJZB.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,IJPY2.mp4, 480x360 [SAR 1:1 DAR 4:3], 30 fps, 44100 Hz
Charades_v1_480,RJFT8.mp4, 480x360 [SAR 1:1 DAR 4:3], 30 fps, 44100 Hz
Charades_v1_480,WFUK2.mp4, 320x480 [SAR 1:1 DAR 2:3], 6 fps, 44100 Hz
Charades_v1_480,IYVVM.mp4, 480x360 [SAR 1:1 DAR 4:3], 15.07 fps, 44100 Hz
Charades_v1_480,LLOGB.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 48000 Hz
Charades_v1_480,TEQU4.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,BJXRT.mp4, 270x480 [SAR 406:405 DAR 203:360], 25.59 fps, 44100 Hz
Charades_v1_480,8175C.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.95 fps, 44100 Hz
Charades_v1_480,Z0DO7.mp4, 360x480 [SAR 1:1 DAR 3:4], 30 fps, 44100 Hz
Charades_v1_480,06OKE.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,4L6GZ.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 48000 Hz
Charades_v1_480,B6HUA.mp4, 270x480 [SAR 406:405 DAR 203:360], 29.97 fps, 44100 Hz
Charades_v1_480,XXU6H.mp4, 480x268 [SAR 268:267 DAR 160:89], 15 fps, 44100 Hz
Charades_v1_480,9N44Y.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,A3Y9O.mp4, 480x360, 23.98 fps, 44100 Hz
Charades_v1_480,UKMK6.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,A1NKP.mp4, 270x480 [SAR 406:405 DAR 203:360], 30 fps, 44100 Hz
Charades_v1_480,2CFCW.mp4, 270x480 [SAR 406:405 DAR 203:360], 23.98 fps, 44100 Hz
Charades_v1_480,SQY6A.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,MNGT1.mp4, 360x480 [SAR 1:1 DAR 3:4], 24.05 fps, 44100 Hz
Charades_v1_480,82R7V.mp4, 270x480 [SAR 406:405 DAR 203:360], 23.98 fps, 44100 Hz
Charades_v1_480,WFJJE.mp4, 480x270, 29.97 fps, 44100 Hz
Charades_v1_480,8370R.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 48000 Hz
Charades_v1_480,6FSAH.mp4, 480x360 [SAR 1:1 DAR 4:3], 15 fps, 44100 Hz
Charades_v1_480,I7GZI.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.86 fps, 44100 Hz
Charades_v1_480,SM0HI.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,8XJUM.mp4, 270x480 [SAR 406:405 DAR 203:360], 28.83 fps, 44100 Hz
Charades_v1_480,SVO89.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,Q0IHP.mp4, 480x270 [SAR 1:1 DAR 16:9], 9.47 fps, 44100 Hz
Charades_v1_480,OOWJ9.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,VYMZC.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,Z4Y02.mp4, 270x480 [SAR 1216:1215 DAR 76:135], 29.75 fps, 44100 Hz
Charades_v1_480,7FOBX.mp4, 360x480 [SAR 1:1 DAR 3:4], 25.02 fps, 44100 Hz
Charades_v1_480,JT537.mp4, 270x480 [SAR 1216:1215 DAR 76:135], 30 fps, 44100 Hz
Charades_v1_480,NG1Q8.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,57A1A.mp4, 480x360 [SAR 1:1 DAR 4:3], 15 fps, 44100 Hz
Charades_v1_480,BD0S7.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,FZAEP.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.86 fps, 44100 Hz
Charades_v1_480,A10NL.mp4, 480x270 [SAR 1281:1280 DAR 427:240], 29.97 fps, 44100 Hz
Charades_v1_480,J4U86.mp4, 360x480 [SAR 1:1 DAR 3:4], 25 fps, 44100 Hz
Charades_v1_480,N2ZB3.mp4, 480x272 [SAR 1:1 DAR 30:17], 29.67 fps, 44100 Hz
Charades_v1_480,ILKXV.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,IOL8Q.mp4, 480x360 [SAR 1:1 DAR 4:3], 30.02 fps, 44100 Hz
Charades_v1_480,L5I5D.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,KDK62.mp4, 480x270 [SAR 1:1 DAR 16:9], 17.18 fps, 44100 Hz
Charades_v1_480,MA4YN.mp4, 270x480 [SAR 404:405 DAR 101:180], 29.97 fps, 44100 Hz
Charades_v1_480,E5O0F.mp4, 480x270 [SAR 1:1 DAR 16:9], 29 fps, 44100 Hz
Charades_v1_480,LWJGN.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,W9XJX.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,YAHDM.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,ZYJJF.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.85 fps, 44100 Hz
Charades_v1_480,GIA8M.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,H76DJ.mp4, 480x360 [SAR 1:1 DAR 4:3], 30 fps, 44100 Hz
Charades_v1_480,B1AMA.mp4, 480x320 [SAR 1:1 DAR 3:2], 23.98 fps, 44100 Hz
Charades_v1_480,UO607.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.80 fps, 44100 Hz
Charades_v1_480,X8I9J.mp4, 360x480, 24 fps, 48000 Hz
Charades_v1_480,39SXL.mp4, 270x480 [SAR 406:405 DAR 203:360], 30 fps, 44100 Hz
Charades_v1_480,GQKIU.mp4, 480x270 [SAR 1:1 DAR 16:9], 23.98 fps, 44100 Hz
Charades_v1_480,T5FHD.mp4, 480x360 [SAR 1:1 DAR 4:3], 30.01 fps, 44100 Hz
Charades_v1_480,LGPWK.mp4, 320x480 [SAR 1:1 DAR 2:3], 6.12 fps, 44100 Hz
Charades_v1_480,7KAVM.mp4, 270x480 [SAR 1:1 DAR 9:16], 30 fps, 44100 Hz
Charades_v1_480,41O3J.mp4, 480x320 [SAR 1:1 DAR 3:2], 13.82 fps, 44100 Hz
Charades_v1_480,5TF8P.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,2XSK6.mp4, 270x480 [SAR 406:405 DAR 203:360], 24.02 fps, 44100 Hz
Charades_v1_480,U8I40.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,GN4SJ.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,29C6X.mp4, 480x270 [SAR 1281:1280 DAR 427:240], 29.97 fps, 44100 Hz
Charades_v1_480,0RI7C.mp4, 270x480 [SAR 1:1 DAR 9:16], 30 fps, 44100 Hz
Charades_v1_480,3U6OZ.mp4, 480x268 [SAR 268:267 DAR 160:89], 30 fps, 44100 Hz
Charades_v1_480,IR7CA.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,9PP4V.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,9WX7N.mp4, 480x270 [SAR 1:1 DAR 16:9], 18.25 fps, 44100 Hz
Charades_v1_480,RJCNV.mp4, 480x270, 29.97 fps, 48000 Hz
Charades_v1_480,C5KNM.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.64 fps, 44100 Hz
Charades_v1_480,UFWD5.mp4, 480x270 [SAR 1:1 DAR 16:9], 29 fps, 44100 Hz
Charades_v1_480,4D7GX.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,BDWIX.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,P5JRJ.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 48000 Hz
Charades_v1_480,LFU36.mp4, 480x360 [SAR 1:1 DAR 4:3], 30.01 fps, 44100 Hz
Charades_v1_480,ATV2F.mp4, 320x480 [SAR 1:1 DAR 2:3], 25 fps, 44100 Hz
Charades_v1_480,P7RQS.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,FP5MM.mp4, 480x360, 24 fps, 48000 Hz
Charades_v1_480,QQTQN.mp4, 360x480 [SAR 1:1 DAR 3:4], 30 fps, 44100 Hz
Charades_v1_480,9OP4S.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,5ZGRN.mp4, 480x270 [SAR 1:1 DAR 16:9], 15.17 fps, 48000 Hz
Charades_v1_480,MBAUA.mp4, 270x480 [SAR 406:405 DAR 203:360], 26.35 fps, 44100 Hz
Charades_v1_480,OOEME.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,XLF4J.mp4, 360x480 [SAR 1:1 DAR 3:4], 25 fps, 44100 Hz
Charades_v1_480,OHZG5.mp4, 480x270, 29.97 fps, 44100 Hz
Charades_v1_480,Z2MY2.mp4, 360x480 [SAR 1:1 DAR 3:4], 29.97 fps, 44100 Hz
Charades_v1_480,F9YMU.mp4, 480x270 [SAR 1:1 DAR 16:9], 17.17 fps, 44100 Hz
Charades_v1_480,QN1WE.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,VP3WN.mp4, 480x270 [SAR 1:1 DAR 16:9], 16.63 fps, 44100 Hz
Charades_v1_480,9SKPI.mp4, 270x480 [SAR 406:405 DAR 203:360], 23.93 fps, 44100 Hz
Charades_v1_480,1NVWD.mp4, 480x270 [SAR 1:1 DAR 16:9], 28.58 fps, 48000 Hz
Charades_v1_480,EF8O4.mp4, 320x480 [SAR 1:1 DAR 2:3], 16.70 fps, 44100 Hz
Charades_v1_480,NNZON.mp4, 480x272 [SAR 2159:2160 DAR 127:72], 30 fps, 44100 Hz
Charades_v1_480,GLIC0.mp4, 480x270, 29.97 fps, 44100 Hz
Charades_v1_480,00SL4.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,SM41Q.mp4, 270x480 [SAR 406:405 DAR 203:360], 16.64 fps, 44100 Hz
Charades_v1_480,OJVOV.mp4, 480x360, 23.98 fps, 44100 Hz
Charades_v1_480,9OJXP.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,MLK57.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,77SCM.mp4, 480x270 [SAR 639:640 DAR 71:40], 24 fps, 44100 Hz
Charades_v1_480,EKPAQ.mp4, 360x480, 24 fps, 48000 Hz
Charades_v1_480,KATDX.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,R6TI2.mp4, 480x270 [SAR 1281:1280 DAR 427:240], 29.97 fps, 44100 Hz
Charades_v1_480,3SAO5.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,ACQAV.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,IXISD.mp4, 480x270 [SAR 1281:1280 DAR 427:240], 29.97 fps, 44100 Hz
Charades_v1_480,9FGB6.mp4, 320x480 [SAR 1:1 DAR 2:3], 10.36 fps, 44100 Hz
Charades_v1_480,88TGX.mp4, 270x480 [SAR 406:405 DAR 203:360], 30 fps, 44100 Hz
Charades_v1_480,19ZJB.mp4, 480x270 [SAR 1:1 DAR 16:9], 16.64 fps, 44100 Hz
Charades_v1_480,3SDJE.mp4, 270x480 [SAR 406:405 DAR 203:360], 29.93 fps, 44100 Hz
Charades_v1_480,MYB7P.mp4, 270x480, 59.94 fps, 44100 Hz
Charades_v1_480,HMTRB.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,W2NHA.mp4, 270x480 [SAR 406:405 DAR 203:360], 30 fps, 44100 Hz
Charades_v1_480,DML20.mp4, 360x480 [SAR 1:1 DAR 3:4], 25 fps, 48000 Hz
Charades_v1_480,H0R3P.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,WJL39.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,YFBA1.mp4, 480x360 [SAR 1:1 DAR 4:3], 30 fps, 44100 Hz
Charades_v1_480,QTOJX.mp4, 480x360 [SAR 1:1 DAR 4:3], 30 fps, 44100 Hz
Charades_v1_480,Q3UAN.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.90 fps, 44100 Hz
Charades_v1_480,ZJG67.mp4, 480x360 [SAR 1:1 DAR 4:3], 7.81 fps, 44100 Hz
Charades_v1_480,TW46G.mp4, 480x360, 24 fps, 48000 Hz
Charades_v1_480,8FH96.mp4, 270x480 [SAR 1216:1215 DAR 76:135], 27.67 fps, 44100 Hz
Charades_v1_480,HOZ76.mp4, 320x480 [SAR 1:1 DAR 2:3], 30 fps, 44100 Hz
Charades_v1_480,UZMMO.mp4, 480x270 [SAR 639:640 DAR 71:40], 30 fps, 44100 Hz
Charades_v1_480,DG5TX.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,NGHT9.mp4, 480x268 [SAR 268:267 DAR 160:89], 28.97 fps, 44100 Hz
Charades_v1_480,3KDI5.mp4, 480x270 [SAR 1281:1280 DAR 427:240], 29.97 fps, 44100 Hz
Charades_v1_480,WTJQ0.mp4, 270x480 [SAR 406:405 DAR 203:360], 14.84 fps, 44100 Hz
Charades_v1_480,MRXEW.mp4, 270x480 [SAR 406:405 DAR 203:360], 29.88 fps, 44100 Hz
Charades_v1_480,8TZSC.mp4, 480x270 [SAR 1:1 DAR 16:9], 16.64 fps, 44100 Hz
Charades_v1_480,8WPPG.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,5EFQ7.mp4, 270x480 [SAR 406:405 DAR 203:360], 30 fps, 44100 Hz
Charades_v1_480,VPB1Z.mp4, 480x318 [SAR 1:1 DAR 80:53], 30 fps, 44100 Hz
Charades_v1_480,GISE8.mp4, 480x270 [SAR 1:1 DAR 16:9], 29 fps, 44100 Hz
Charades_v1_480,77HDM.mp4, 270x480, 59.94 fps, 44100 Hz
Charades_v1_480,EYXSM.mp4, 480x360 [SAR 1:1 DAR 4:3], 30 fps, 44100 Hz
Charades_v1_480,E8468.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,HONRP.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,D5IDA.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,TMYHM.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,IUXP8.mp4, 270x480 [SAR 1216:1215 DAR 76:135], 24 fps, 44100 Hz
Charades_v1_480,4JQBM.mp4, 480x360 [SAR 1:1 DAR 4:3], 30 fps, 44100 Hz
Charades_v1_480,B5YYS.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.91 fps, 44100 Hz
Charades_v1_480,5U1IT.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,GR130.mp4, 480x360, 23.98 fps, 44100 Hz
Charades_v1_480,UK8KW.mp4, 270x480 [SAR 1216:1215 DAR 76:135], 29.97 fps, 44100 Hz
Charades_v1_480,1X7OW.mp4, 320x480 [SAR 1:1 DAR 2:3], 16.50 fps, 44100 Hz
